Descriptif de l'échantillon;;"Erpouvette courbe 60°"
Géométrie;;"Rectangulaire"
Épaisseur;(mm);"4.00"
Largeur;(mm);"10.00"
Longueur;(mm);"45.00"

Tableau de résultats 1
;Numéro d'éprouvette;Vitesse d'essai;Contrainte Maximum ;Allongement max;Module de Young ;Contrainte  à Rupture ;Allongement à rupture
;;(mm/min);(MPa);(%);(MPa);(MPa);(%)
"1";"PETG-30-010824-1";"50.00";"32.68";"21.38";"271.15";"5.97";"24.75"
"2";"PETG-30-010824-2";"50.00";"21.23";"12.56";"275.91";"0.03";"32.05"
"3";"PETG-30-010824-3";"50.00";"28.12";"19.75";"269.44";"0.01";"35.49"
"4";"PETG-30-010824-4";"50.00";"32.99";"22.16";"284.15";"2.91";"26.08"
"5";"PETG-30-010824-5";"50.00";"21.82";"12.31";"286.76";"0.00";"30.68"
"6";"PETG-30-010824-6";"50.00";"34.91";"21.16";"279.78";"0.01";"40.53"
"7";"PETG-30-010824-7";"50.00";"21.74";"12.56";"280.48";"0.00";"29.23"
"Moyenne";"";"50.00";"27.64";"17.41";"278.24";"1.28";"31.26"

Tableau de résultats 2


1;Temps;Déplacement;Force;Contrainte de traction;Déformation de traction (Déplacement)
;(s);(mm);(kN);(MPa);(%)
"";"14.4800";"12.0541";"0.1274";"3.1840";"26.7870"
"";"14.5000";"12.0709";"0.1245";"3.1114";"26.8242"
"";"14.5200";"12.0877";"0.1222";"3.0543";"26.8615"
"";"14.5400";"12.1045";"0.1205";"3.0127";"26.8988"
"";"14.5600";"12.1210";"0.1191";"2.9773";"26.9355"
"";"14.5800";"12.1375";"0.1178";"2.9439";"26.9723"
"";"14.6000";"12.1544";"0.1165";"2.9121";"27.0097"
"";"14.6200";"12.1710";"0.1153";"2.8817";"27.0467"
"";"14.6400";"12.1876";"0.1141";"2.8529";"27.0836"
"";"14.6600";"12.2042";"0.1130";"2.8242";"27.1205"
"";"14.6800";"12.2207";"0.1118";"2.7954";"27.1572"
"";"14.7000";"12.2376";"0.1107";"2.7674";"27.1946"
"";"14.7200";"12.2543";"0.1096";"2.7411";"27.2318"
"";"14.7400";"12.2710";"0.1086";"2.7143";"27.2689"
"";"14.7600";"12.2876";"0.1074";"2.6854";"27.3058"
"";"14.7800";"12.3042";"0.1062";"2.6550";"27.3426"
"";"14.8000";"12.3209";"0.1050";"2.6247";"27.3798"
"";"14.8200";"12.3376";"0.1038";"2.5947";"27.4169"
"";"14.8400";"12.3542";"0.1025";"2.5637";"27.4537"
"";"14.8600";"12.3709";"0.1012";"2.5307";"27.4909"
"";"14.8800";"12.3875";"0.0998";"2.4955";"27.5277"
"";"14.9000";"12.4042";"0.0983";"2.4581";"27.5648"
"";"14.9200";"12.4210";"0.0967";"2.4187";"27.6023"
"";"14.9400";"12.4376";"0.0952";"2.3796";"27.6392"
"";"14.9600";"12.4543";"0.0936";"2.3410";"27.6761"
"";"14.9800";"12.4708";"0.0921";"2.3030";"27.7130"
"";"15.0000";"12.4875";"0.0904";"2.2602";"27.7501"
"";"15.0200";"12.5044";"0.0882";"2.2051";"27.7875"
"";"15.0400";"12.5209";"0.0858";"2.1459";"27.8243"
"";"15.0600";"12.5375";"0.0836";"2.0912";"27.8612"
"";"15.0800";"12.5541";"0.0818";"2.0440";"27.8981"
"";"15.1000";"12.5708";"0.0801";"2.0017";"27.9351"
"";"15.1200";"12.5877";"0.0786";"1.9642";"27.9726"
"";"15.1400";"12.6042";"0.0772";"1.9295";"28.0094"
"";"15.1600";"12.6207";"0.0759";"1.8965";"28.0461"
"";"15.1800";"12.6375";"0.0747";"1.8672";"28.0833"
"";"15.2000";"12.6541";"0.0736";"1.8397";"28.1203"
"";"15.2200";"12.6709";"0.0726";"1.8140";"28.1576"
"";"15.2400";"12.6875";"0.0716";"1.7889";"28.1944"
"";"15.2600";"12.7040";"0.0705";"1.7628";"28.2311"
"";"15.2800";"12.7208";"0.0694";"1.7362";"28.2684"
"";"15.3000";"12.7376";"0.0684";"1.7111";"28.3057"
"";"15.3200";"12.7544";"0.0674";"1.6860";"28.3430"
"";"15.3400";"12.7709";"0.0664";"1.6591";"28.3797"
"";"15.3600";"12.7874";"0.0652";"1.6302";"28.4164"
"";"15.3800";"12.8042";"0.0640";"1.6011";"28.4537"
"";"15.4000";"12.8209";"0.0629";"1.5731";"28.4909"
"";"15.4200";"12.8375";"0.0619";"1.5469";"28.5278"
"";"15.4400";"12.8541";"0.0609";"1.5220";"28.5648"
"";"15.4600";"12.8707";"0.0599";"1.4977";"28.6017"
"";"15.4800";"12.8875";"0.0590";"1.4753";"28.6389"
"";"15.5000";"12.9043";"0.0582";"1.4539";"28.6763"
"";"15.5200";"12.9209";"0.0574";"1.4341";"28.7131"
"";"15.5400";"12.9375";"0.0566";"1.4139";"28.7501"
"";"15.5600";"12.9542";"0.0557";"1.3926";"28.7870"
"";"15.5800";"12.9709";"0.0548";"1.3705";"28.8242"
"";"15.6000";"12.9877";"0.0540";"1.3499";"28.8615"
"";"15.6200";"13.0042";"0.0532";"1.3298";"28.8982"
"";"15.6400";"13.0209";"0.0525";"1.3113";"28.9353"
"";"15.6600";"13.0375";"0.0517";"1.2930";"28.9723"
"";"15.6800";"13.0542";"0.0510";"1.2747";"29.0094"
"";"15.7000";"13.0711";"0.0503";"1.2577";"29.0469"
"";"15.7200";"13.0876";"0.0496";"1.2396";"29.0836"
"";"15.7400";"13.1042";"0.0487";"1.2181";"29.1205"
"";"15.7600";"13.1209";"0.0478";"1.1942";"29.1577"
"";"15.7800";"13.1375";"0.0469";"1.1713";"29.1945"
"";"15.8000";"13.1543";"0.0460";"1.1489";"29.2318"
"";"15.8200";"13.1709";"0.0451";"1.1274";"29.2687"
"";"15.8400";"13.1875";"0.0442";"1.1056";"29.3055"
"";"15.8600";"13.2042";"0.0435";"1.0863";"29.3426"
"";"15.8800";"13.2208";"0.0428";"1.0688";"29.3796"
"";"15.9000";"13.2377";"0.0421";"1.0516";"29.4170"
"";"15.9200";"13.2543";"0.0401";"1.0037";"29.4539"
"";"15.9400";"13.2708";"0.0373";"0.9332";"29.4906"
"";"15.9600";"13.2875";"0.0352";"0.8795";"29.5278"
"";"15.9800";"13.3042";"0.0339";"0.8485";"29.5648"
"";"16.0000";"13.3209";"0.0332";"0.8294";"29.6020"
"";"16.0200";"13.3376";"0.0326";"0.8156";"29.6390"
"";"16.0400";"13.3541";"0.0322";"0.8045";"29.6757"
"";"16.0600";"13.3708";"0.0318";"0.7950";"29.7130"
"";"16.0800";"13.3876";"0.0313";"0.7837";"29.7502"
"";"16.1000";"13.4044";"0.0304";"0.7590";"29.7875"
"";"16.1200";"13.4210";"0.0292";"0.7295";"29.8244"
"";"16.1400";"13.4375";"0.0280";"0.7009";"29.8610"
"";"16.1600";"13.4542";"0.0271";"0.6775";"29.8983"
"";"16.1800";"13.4710";"0.0264";"0.6595";"29.9356"
"";"16.2000";"13.4876";"0.0258";"0.6459";"29.9725"
"";"16.2200";"13.5042";"0.0253";"0.6329";"30.0094"
"";"16.2400";"13.5209";"0.0247";"0.6182";"30.0464"
"";"16.2600";"13.5376";"0.0242";"0.6040";"30.0836"
"";"16.2800";"13.5545";"0.0236";"0.5906";"30.1212"
"";"16.3000";"13.5710";"0.0231";"0.5778";"30.1578"
"";"16.3200";"13.5876";"0.0226";"0.5660";"30.1946"
"";"16.3400";"13.6043";"0.0222";"0.5557";"30.2318"
"";"16.3600";"13.6210";"0.0218";"0.5443";"30.2689"
"";"16.3800";"13.6378";"0.0213";"0.5331";"30.3061"
"";"16.4000";"13.6543";"0.0208";"0.5205";"30.3428"
"";"16.4200";"13.6709";"0.0202";"0.5049";"30.3797"
"";"16.4400";"13.6876";"0.0187";"0.4672";"30.4169"
"";"16.4600";"13.7043";"0.0167";"0.4168";"30.4539"
"";"16.4800";"13.7211";"0.0153";"0.3831";"30.4913"
"";"16.5000";"13.7376";"0.0146";"0.3659";"30.5281"
"";"16.5200";"13.7542";"0.0143";"0.3570";"30.5649"
"";"16.5400";"13.7709";"0.0141";"0.3515";"30.6021"
"";"16.5600";"13.7876";"0.0137";"0.3427";"30.6390"
"";"16.5800";"13.8042";"0.0131";"0.3264";"30.6761"
"";"16.6000";"13.8208";"0.0124";"0.3105";"30.7130"
"";"16.6200";"13.8374";"0.0119";"0.2978";"30.7497"
"";"16.6400";"13.8542";"0.0115";"0.2880";"30.7870"
"";"16.6600";"13.8709";"0.0112";"0.2800";"30.8242"
"";"16.6800";"13.8876";"0.0109";"0.2716";"30.8614"
"";"16.7000";"13.9042";"0.0105";"0.2618";"30.8983"
"";"16.7200";"13.9207";"0.0101";"0.2516";"30.9349"
"";"16.7400";"13.9375";"0.0097";"0.2434";"30.9722"
"";"16.7600";"13.9542";"0.0094";"0.2358";"31.0093"
"";"16.7800";"13.9708";"0.0089";"0.2215";"31.0463"
"";"16.8000";"13.9875";"0.0075";"0.1876";"31.0833"
"";"16.8200";"14.0041";"0.0066";"0.1650";"31.1202"
"";"16.8400";"14.0208";"0.0064";"0.1589";"31.1574"
"";"16.8600";"14.0377";"0.0064";"0.1592";"31.1949"
"";"16.8800";"14.0543";"0.0064";"0.1600";"31.2318"
"";"16.9000";"14.0709";"0.0064";"0.1595";"31.2687"
"";"16.9200";"14.0875";"0.0063";"0.1571";"31.3055"
"";"16.9400";"14.1041";"0.0062";"0.1550";"31.3425"
"";"16.9600";"14.1210";"0.0062";"0.1539";"31.3799"
"";"16.9800";"14.1376";"0.0061";"0.1534";"31.4169"
"";"17.0000";"14.1542";"0.0061";"0.1527";"31.4539"
"";"17.0200";"14.1709";"0.0061";"0.1521";"31.4908"
"";"17.0400";"14.1876";"0.0061";"0.1516";"31.5279"
"";"17.0600";"14.2045";"0.0060";"0.1512";"31.5655"
"";"17.0800";"14.2210";"0.0060";"0.1504";"31.6022"
"";"17.1000";"14.2375";"0.0060";"0.1505";"31.6390"
"";"17.1200";"14.2543";"0.0060";"0.1495";"31.6761"
"";"17.1400";"14.2709";"0.0060";"0.1490";"31.7131"
"";"17.1600";"14.2877";"0.0059";"0.1479";"31.7503"
"";"17.1800";"14.3042";"0.0059";"0.1482";"31.7871"
"";"17.2000";"14.3207";"0.0059";"0.1479";"31.8239"
"";"17.2200";"14.3375";"0.0059";"0.1468";"31.8612"
"";"17.2400";"14.3542";"0.0059";"0.1463";"31.8983"
"";"17.2600";"14.3710";"0.0058";"0.1458";"31.9356"
"";"17.2800";"14.3875";"0.0058";"0.1448";"31.9722"
"";"17.3000";"14.4040";"0.0058";"0.1439";"32.0089"
"";"17.3200";"14.4208";"0.0057";"0.1428";"32.0463"
"";"17.3400";"14.4375";"0.0056";"0.1408";"32.0834"
"";"17.3600";"14.4541";"0.0056";"0.1391";"32.1202"
"";"17.3800";"14.4707";"0.0055";"0.1379";"32.1572"
"";"17.4000";"14.4873";"0.0055";"0.1375";"32.1940"
"";"17.4200";"14.5041";"0.0055";"0.1368";"32.2314"
"";"17.4400";"14.5210";"0.0054";"0.1358";"32.2688"
"";"17.4600";"14.5376";"0.0053";"0.1330";"32.3057"
"";"17.4800";"14.5542";"0.0052";"0.1289";"32.3427"
"";"17.5000";"14.5708";"0.0050";"0.1259";"32.3795"
"";"17.5200";"14.5875";"0.0050";"0.1241";"32.4167"
"";"17.5400";"14.6043";"0.0049";"0.1231";"32.4539"
"";"17.5600";"14.6209";"0.0049";"0.1223";"32.4908"
"";"17.5800";"14.6376";"0.0049";"0.1219";"32.5279"
"";"17.6000";"14.6542";"0.0049";"0.1216";"32.5649"
"";"17.6200";"14.6709";"0.0049";"0.1218";"32.6019"
"";"17.6400";"14.6877";"0.0049";"0.1221";"32.6394"
"";"17.6600";"14.7043";"0.0048";"0.1210";"32.6763"
"";"17.6800";"14.7209";"0.0048";"0.1203";"32.7132"
"";"17.7000";"14.7376";"0.0048";"0.1199";"32.7503"
"";"17.7200";"14.7543";"0.0048";"0.1204";"32.7872"
"";"17.7400";"14.7711";"0.0048";"0.1198";"32.8246"
"";"17.7600";"14.7876";"0.0047";"0.1186";"32.8614"
"";"17.7800";"14.8042";"0.0047";"0.1177";"32.8983"
"";"17.8000";"14.8209";"0.0047";"0.1181";"32.9354"
"";"17.8200";"14.8376";"0.0047";"0.1182";"32.9724"
"";"17.8400";"14.8545";"0.0047";"0.1171";"33.0099"
"";"17.8600";"14.8711";"0.0047";"0.1165";"33.0468"
"";"17.8800";"14.8876";"0.0046";"0.1156";"33.0835"
"";"17.9000";"14.9043";"0.0046";"0.1151";"33.1207"
"";"17.9200";"14.9210";"0.0047";"0.1163";"33.1577"
"";"17.9400";"14.9377";"0.0047";"0.1169";"33.1949"
"";"17.9600";"14.9544";"0.0047";"0.1170";"33.2319"
"";"17.9800";"14.9708";"0.0047";"0.1169";"33.2685"
"";"18.0000";"14.9876";"0.0047";"0.1168";"33.3057"
"";"18.0200";"15.0043";"0.0046";"0.1159";"33.3430"
"";"18.0400";"15.0211";"0.0046";"0.1161";"33.3802"
"";"18.0600";"15.0377";"0.0046";"0.1160";"33.4170"
"";"18.0800";"15.0541";"0.0047";"0.1166";"33.4536"
"";"18.1000";"15.0709";"0.0047";"0.1171";"33.4909"
"";"18.1200";"15.0876";"0.0047";"0.1167";"33.5281"
"";"18.1400";"15.1042";"0.0046";"0.1160";"33.5650"
"";"18.1600";"15.1209";"0.0046";"0.1157";"33.6019"
"";"18.1800";"15.1374";"0.0047";"0.1165";"33.6387"
"";"18.2000";"15.1542";"0.0046";"0.1159";"33.6759"
"";"18.2200";"15.1711";"0.0046";"0.1152";"33.7135"
"";"18.2400";"15.1876";"0.0046";"0.1149";"33.7502"
"";"18.2600";"15.2042";"0.0046";"0.1146";"33.7871"
"";"18.2800";"15.2208";"0.0046";"0.1149";"33.8241"
"";"18.3000";"15.2376";"0.0046";"0.1154";"33.8612"
"";"18.3200";"15.2543";"0.0046";"0.1147";"33.8985"
"";"18.3400";"15.2708";"0.0046";"0.1141";"33.9352"
"";"18.3600";"15.2875";"0.0046";"0.1143";"33.9723"
"";"18.3800";"15.3043";"0.0046";"0.1144";"34.0095"
"";"18.4000";"15.3209";"0.0046";"0.1141";"34.0466"
"";"18.4200";"15.3378";"0.0046";"0.1141";"34.0840"
"";"18.4400";"15.3543";"0.0046";"0.1143";"34.1207"
"";"18.4600";"15.3709";"0.0046";"0.1150";"34.1575"
"";"18.4800";"15.3876";"0.0046";"0.1157";"34.1948"
"";"18.5000";"15.4042";"0.0046";"0.1157";"34.2317"
"";"18.5200";"15.4210";"0.0046";"0.1156";"34.2689"
"";"18.5400";"15.4376";"0.0046";"0.1153";"34.3058"
"";"18.5600";"15.4542";"0.0046";"0.1152";"34.3426"
"";"18.5800";"15.4709";"0.0046";"0.1160";"34.3799"
"";"18.6000";"15.4876";"0.0047";"0.1166";"34.4169"
"";"18.6200";"15.5044";"0.0047";"0.1163";"34.4542"
"";"18.6400";"15.5210";"0.0046";"0.1155";"34.4911"
"";"18.6600";"15.5376";"0.0046";"0.1143";"34.5279"
"";"18.6800";"15.5543";"0.0045";"0.1134";"34.5651"
"";"18.7000";"15.5709";"0.0045";"0.1125";"34.6020"
"";"18.7200";"15.5874";"0.0045";"0.1114";"34.6388"
"";"18.7400";"15.6040";"0.0044";"0.1108";"34.6756"
"";"18.7600";"15.6205";"0.0044";"0.1101";"34.7123"
"";"18.7800";"15.6373";"0.0044";"0.1096";"34.7495"
"";"18.8000";"15.6542";"0.0044";"0.1097";"34.7871"
"";"18.8200";"15.6709";"0.0044";"0.1094";"34.8242"
"";"18.8400";"15.6875";"0.0043";"0.1086";"34.8611"
"";"18.8600";"15.7040";"0.0043";"0.1074";"34.8978"
"";"18.8800";"15.7207";"0.0043";"0.1073";"34.9350"
"";"18.9000";"15.7375";"0.0043";"0.1070";"34.9723"
"";"18.9200";"15.7541";"0.0043";"0.1066";"35.0091"
"";"18.9400";"15.7707";"0.0043";"0.1066";"35.0461"
"";"18.9600";"15.7874";"0.0043";"0.1068";"35.0830"
"";"18.9800";"15.8041";"0.0042";"0.1062";"35.1203"
"";"19.0000";"15.8210";"0.0042";"0.1058";"35.1578"
"";"19.0200";"15.8376";"0.0042";"0.1051";"35.1946"
"";"19.0400";"15.8541";"0.0042";"0.1043";"35.2313"
"";"19.0600";"15.8708";"0.0042";"0.1045";"35.2685"
"";"19.0800";"15.8875";"0.0042";"0.1046";"35.3056"
"";"19.1000";"15.9043";"0.0042";"0.1042";"35.3430"
"";"19.1200";"15.9209";"0.0041";"0.1023";"35.3797"
"";"19.1400";"15.9374";"0.0041";"0.1015";"35.4165"
"";"19.1600";"15.9542";"0.0041";"0.1020";"35.4538"
"";"19.1800";"15.9709";"0.0041";"0.1016";"35.4909"
"";"19.2000";"15.9878";"0.0040";"0.1005";"35.5284"
"";"19.2200";"16.0043";"0.0039";"0.0982";"35.5651"
"";"19.2400";"16.0208";"0.0039";"0.0971";"35.6018"
"";"19.2600";"16.0376";"0.0039";"0.0970";"35.6392"
"";"19.2800";"16.0543";"0.0039";"0.0968";"35.6762"
"";"19.3000";"16.0709";"0.0039";"0.0969";"35.7132"
"";"19.3200";"16.0876";"0.0039";"0.0968";"35.7502"
"";"19.3400";"16.1041";"0.0038";"0.0952";"35.7870"
"";"19.3600";"16.1209";"0.0038";"0.0938";"35.8241"
"";"19.3800";"16.1377";"0.0037";"0.0924";"35.8615"
"";"19.4000";"16.1543";"0.0036";"0.0906";"35.8984"
"";"19.4200";"16.1709";"0.0036";"0.0893";"35.9354"
"";"19.4400";"16.1875";"0.0036";"0.0888";"35.9723"
"";"19.4600";"16.2043";"0.0035";"0.0877";"36.0095"
"";"19.4800";"16.2210";"0.0035";"0.0869";"36.0467"
"";"19.5000";"16.2376";"0.0035";"0.0863";"36.0835"
"";"19.5200";"16.2543";"0.0034";"0.0846";"36.1206"
"";"19.5400";"16.2709";"0.0033";"0.0834";"36.1575"
"";"19.5600";"16.2876";"0.0033";"0.0825";"36.1946"
"";"19.5800";"16.3044";"0.0033";"0.0814";"36.2320"
"";"19.6000";"16.3210";"0.0032";"0.0804";"36.2688"
"";"19.6200";"16.3376";"0.0032";"0.0789";"36.3059"
"";"19.6400";"16.3543";"0.0031";"0.0775";"36.3428"
"";"19.6600";"16.3708";"0.0030";"0.0745";"36.3797"
"";"19.6800";"16.3877";"0.0029";"0.0719";"36.4171"
"";"19.7000";"16.4043";"0.0027";"0.0673";"36.4540"
"";"19.7200";"16.4209";"0.0025";"0.0631";"36.4909"
"";"19.7400";"16.4375";"0.0024";"0.0611";"36.5278"
"";"19.7600";"16.4542";"0.0024";"0.0601";"36.5649"
"";"19.7800";"16.4711";"0.0024";"0.0596";"36.6025"
"";"19.8000";"16.4876";"0.0023";"0.0581";"36.6392"
"";"19.8200";"16.5041";"0.0023";"0.0568";"36.6758"
"";"19.8400";"16.5208";"0.0022";"0.0552";"36.7130"
"";"19.8600";"16.5376";"0.0022";"0.0541";"36.7502"
"";"19.8800";"16.5544";"0.0021";"0.0528";"36.7875"
"";"19.9000";"16.5710";"0.0020";"0.0507";"36.8243"
"";"19.9200";"16.5874";"0.0020";"0.0492";"36.8609"
"";"19.9400";"16.6042";"0.0019";"0.0480";"36.8982"
"";"19.9600";"16.6210";"0.0019";"0.0469";"36.9355"
"";"19.9800";"16.6377";"0.0018";"0.0460";"36.9726"
"";"20.0000";"16.6542";"0.0018";"0.0444";"37.0094"
"";"20.0200";"16.6708";"0.0017";"0.0435";"37.0461"
"";"20.0400";"16.6876";"0.0017";"0.0425";"37.0835"
"";"20.0600";"16.7043";"0.0017";"0.0418";"37.1207"
"";"20.0800";"16.7209";"0.0016";"0.0409";"37.1577"
"";"20.1000";"16.7376";"0.0016";"0.0388";"37.1946"
"";"20.1200";"16.7541";"0.0015";"0.0372";"37.2314"
"";"20.1400";"16.7709";"0.0014";"0.0353";"37.2686"
"";"20.1600";"16.7878";"0.0013";"0.0330";"37.3061"
"";"20.1800";"16.8043";"0.0012";"0.0310";"37.3429"
"";"20.2000";"16.8209";"0.0012";"0.0292";"37.3798"
"";"20.2200";"16.8375";"0.0011";"0.0285";"37.4167"
"";"20.2400";"16.8542";"0.0011";"0.0276";"37.4538"
"";"20.2600";"16.8710";"0.0011";"0.0272";"37.4911"
"";"20.2800";"16.8875";"0.0011";"0.0263";"37.5277"
"";"20.3000";"16.9041";"0.0010";"0.0254";"37.5648"
"";"20.3200";"16.9209";"0.0010";"0.0246";"37.6019"
"";"20.3400";"16.9376";"0.0010";"0.0244";"37.6391"
"";"20.3600";"16.9544";"0.0010";"0.0241";"37.6765"
"";"20.3800";"16.9709";"0.0009";"0.0223";"37.7132"
"";"20.4000";"16.9875";"0.0009";"0.0214";"37.7500"
"";"20.4200";"17.0042";"0.0008";"0.0199";"37.7872"
"";"20.4400";"17.0208";"0.0008";"0.0194";"37.8241"
"";"20.4600";"17.0376";"0.0007";"0.0181";"37.8613"
"";"20.4800";"17.0542";"0.0007";"0.0176";"37.8982"
"";"20.5000";"17.0708";"0.0007";"0.0167";"37.9351"
"";"20.5200";"17.0876";"0.0006";"0.0152";"37.9723"
"";"20.5400";"17.1042";"0.0006";"0.0146";"38.0093"
"";"20.5600";"17.1209";"0.0005";"0.0130";"38.0465"
"";"20.5800";"17.1375";"0.0005";"0.0116";"38.0833"
"";"20.6000";"17.1540";"0.0004";"0.0110";"38.1200"
"";"20.6200";"17.1708";"0.0005";"0.0114";"38.1573"
"";"20.6400";"17.1875";"0.0005";"0.0116";"38.1944"
"";"20.6600";"17.2042";"0.0004";"0.0109";"38.2315"
"";"20.6800";"17.2208";"0.0004";"0.0102";"38.2685"
"";"20.7000";"17.2374";"0.0004";"0.0102";"38.3053"
"";"20.7200";"17.2541";"0.0004";"0.0106";"38.3424"
"";"20.7400";"17.2709";"0.0004";"0.0111";"38.3799"
"";"20.7600";"17.2876";"0.0005";"0.0114";"38.4169"
"";"20.7800";"17.3042";"0.0005";"0.0113";"38.4539"
"";"20.8000";"17.3207";"0.0004";"0.0108";"38.4905"
"";"20.8200";"17.3375";"0.0004";"0.0096";"38.5278"
"";"20.8400";"17.3543";"0.0003";"0.0082";"38.5652"
"";"20.8600";"17.3709";"0.0003";"0.0075";"38.6021"
"";"20.8800";"17.3876";"0.0003";"0.0068";"38.6390"
"";"20.9000";"17.4041";"0.0002";"0.0060";"38.6757"
"";"20.9200";"17.4209";"0.0003";"0.0069";"38.7130"
"";"20.9400";"17.4378";"0.0003";"0.0070";"38.7506"
"";"20.9600";"17.4543";"0.0003";"0.0070";"38.7873"
"";"20.9800";"17.4708";"0.0003";"0.0071";"38.8240"
"";"21.0000";"17.4875";"0.0003";"0.0073";"38.8611"
"";"21.0200";"17.5042";"0.0003";"0.0067";"38.8982"
"";"21.0400";"17.5210";"0.0002";"0.0059";"38.9356"
"";"21.0600";"17.5376";"0.0003";"0.0065";"38.9724"
"";"21.0800";"17.5541";"0.0003";"0.0066";"39.0091"
"";"21.1000";"17.5709";"0.0003";"0.0070";"39.0464"
"";"21.1200";"17.5876";"0.0003";"0.0079";"39.0836"
"";"21.1400";"17.6044";"0.0003";"0.0074";"39.1209"
"";"21.1600";"17.6209";"0.0003";"0.0073";"39.1576"
"";"21.1800";"17.6375";"0.0003";"0.0073";"39.1944"
"";"21.2000";"17.6543";"0.0003";"0.0073";"39.2317"
"";"21.2200";"17.6709";"0.0003";"0.0072";"39.2687"
"";"21.2400";"17.6876";"0.0003";"0.0069";"39.3058"
"";"21.2600";"17.7042";"0.0003";"0.0073";"39.3426"
"";"21.2800";"17.7207";"0.0003";"0.0072";"39.3793"
"";"21.3000";"17.7374";"0.0002";"0.0058";"39.4165"
"";"21.3200";"17.7542";"0.0002";"0.0058";"39.4538"
"";"21.3400";"17.7709";"0.0002";"0.0060";"39.4908"
"";"21.3600";"17.7874";"0.0003";"0.0064";"39.5276"
"";"21.3800";"17.8040";"0.0003";"0.0069";"39.5643"
"";"21.4000";"17.8208";"0.0003";"0.0075";"39.6018"
"";"21.4200";"17.8375";"0.0003";"0.0069";"39.6389"
"";"21.4400";"17.8541";"0.0003";"0.0070";"39.6758"
"";"21.4600";"17.8708";"0.0003";"0.0069";"39.7129"
"";"21.4800";"17.8874";"0.0003";"0.0069";"39.7498"
"";"21.5000";"17.9042";"0.0003";"0.0066";"39.7870"
"";"21.5200";"17.9211";"0.0003";"0.0067";"39.8246"
"";"21.5400";"17.9376";"0.0003";"0.0067";"39.8614"
"";"21.5600";"17.9542";"0.0003";"0.0071";"39.8982"
"";"21.5800";"17.9708";"0.0003";"0.0076";"39.9352"
"";"21.6000";"17.9875";"0.0003";"0.0071";"39.9722"
"";"21.6200";"18.0044";"0.0003";"0.0065";"40.0097"
"";"21.6400";"18.0209";"0.0003";"0.0068";"40.0465"
"";"21.6600";"18.0376";"0.0003";"0.0067";"40.0835"
"";"21.6800";"18.0542";"0.0003";"0.0073";"40.1205"
"";"21.7000";"18.0709";"0.0003";"0.0066";"40.1576"
"";"21.7200";"18.0879";"0.0003";"0.0070";"40.1953"
"";"21.7400";"18.1044";"0.0003";"0.0067";"40.2320"
"";"21.7600";"18.1209";"0.0002";"0.0061";"40.2687"
"";"21.7800";"18.1376";"0.0002";"0.0062";"40.3058"
"";"21.8000";"18.1543";"0.0002";"0.0062";"40.3428"
"";"21.8200";"18.1710";"0.0002";"0.0059";"40.3801"
"";"21.8400";"18.1876";"0.0002";"0.0059";"40.4170"
"";"21.8600";"18.2042";"0.0003";"0.0064";"40.4537"
"";"21.8800";"18.2209";"0.0003";"0.0066";"40.4909"
"";"21.9000";"18.2376";"0.0003";"0.0069";"40.5281"
"";"21.9200";"18.2544";"0.0003";"0.0063";"40.5654"
"";"21.9400";"18.2710";"0.0002";"0.0056";"40.6022"
"";"21.9600";"18.2874";"0.0003";"0.0063";"40.6387"
"";"21.9730";"18.2984";"0.0003";"0.0068";"40.6631"
7;Temps;Déplacement;Force;Contrainte de traction;Déformation de traction (Déplacement)
;(s);(mm);(kN);(MPa);(%)
"";"0.0000";"-0.0001";"0.0000";"0.0004";"-0.0003"
"";"0.0200";"0.0036";"0.0000";"0.0012";"0.0081"
"";"0.0400";"0.0187";"0.0002";"0.0039";"0.0415"
"";"0.0600";"0.0365";"0.0002";"0.0038";"0.0811"
"";"0.0800";"0.0532";"0.0001";"0.0013";"0.1182"
"";"0.1000";"0.0696";"0.0001";"0.0017";"0.1546"
"";"0.1200";"0.0860";"0.0001";"0.0019";"0.1911"
"";"0.1400";"0.1026";"0.0001";"0.0024";"0.2280"
"";"0.1600";"0.1192";"0.0001";"0.0037";"0.2649"
"";"0.1800";"0.1359";"0.0001";"0.0030";"0.3021"
"";"0.2000";"0.1524";"0.0001";"0.0033";"0.3387"
"";"0.2200";"0.1689";"0.0002";"0.0050";"0.3753"
"";"0.2400";"0.1856";"0.0008";"0.0192";"0.4124"
"";"0.2600";"0.2021";"0.0021";"0.0519";"0.4491"
"";"0.2800";"0.2187";"0.0033";"0.0834";"0.4860"
"";"0.3000";"0.2353";"0.0042";"0.1048";"0.5229"
"";"0.3200";"0.2518";"0.0049";"0.1231";"0.5596"
"";"0.3400";"0.2686";"0.0058";"0.1448";"0.5968"
"";"0.3600";"0.2853";"0.0068";"0.1707";"0.6340"
"";"0.3800";"0.3020";"0.0080";"0.2011";"0.6712"
"";"0.4000";"0.3187";"0.0095";"0.2374";"0.7081"
"";"0.4200";"0.3352";"0.0112";"0.2790";"0.7448"
"";"0.4400";"0.3518";"0.0130";"0.3246";"0.7818"
"";"0.4600";"0.3685";"0.0150";"0.3738";"0.8189"
"";"0.4800";"0.3851";"0.0170";"0.4257";"0.8558"
"";"0.5000";"0.4018";"0.0192";"0.4806";"0.8928"
"";"0.5200";"0.4183";"0.0215";"0.5373";"0.9295"
